Image,Predicted_Class,Confidence_Score
20190404110505_OBJ_5_1038_798.png,hill_mustard,0.9986432
20190404110512_OBJ_21_373_107.png,birch,0.9733165
20190404110512_OBJ_22_897_91.png,hill_mustard,0.7192728
20190404110512_OBJ_8_579_597.png,hill_mustard,0.99875045
20190404110517_OBJ_11_80_206.png,hill_mustard,0.99998605
20190404110517_OBJ_3_1123_795.png,birch,0.7195187
20190404110517_OBJ_7_694_452.png,birch,0.7249558
20190404110522_OBJ_1_760_680.png,hill_mustard,0.774379
20190404110522_OBJ_6_829_204.png,birch,0.7367124
20190404110522_OBJ_7_564_172.png,birch,0.98518455
20190404110532_OBJ_1_1165_811.png,hill_mustard,0.9103034
20190404110532_OBJ_4_596_725.png,hill_mustard,0.9245142
20190404110532_OBJ_9_1161_479.png,hill_mustard,0.8812447
20190404110536_OBJ_0_959_878.png,hill_mustard,0.96132493
20190404110536_OBJ_5_993_656.png,birch,0.88720775
20190404110540_OBJ_11_273_627.png,hill_mustard,0.99823296
20190404110546_OBJ_20_784_331.png,birch,0.8602677
20190404110546_OBJ_25_883_60.png,birch,0.87620306
20190404110546_OBJ_2_1046_878.png,hill_mustard,0.9964206
20190404110546_OBJ_4_662_850.png,hill_mustard,0.9983321
20190404110546_OBJ_9_662_549.png,hill_mustard,0.7008966
20190404110552_OBJ_17_499_246.png,hill_mustard,0.9766176
20190404110552_OBJ_22_1081_140.png,linden,0.87140334
20190404110552_OBJ_25_577_73.png,birch,0.9938928
20190404110552_OBJ_29_361_50.png,hill_mustard,0.9990294
20190404110552_OBJ_4_785_766.png,birch,0.9406536
20190404110557_OBJ_11_459_708.png,hill_mustard,0.98157436
20190404110557_OBJ_13_694_615.png,birch,0.99991846
20190404110557_OBJ_8_328_719.png,birch,0.9650987
20190404110601_OBJ_10_717_661.png,birch,0.58287454
20190404110601_OBJ_15_467_585.png,hill_mustard,0.99450266
20190404110601_OBJ_9_303_673.png,birch,0.96911454
20190404110605_OBJ_23_587_339.png,hill_mustard,0.7524388
20190404110605_OBJ_24_794_322.png,birch,0.84949243
20190404110605_OBJ_29_413_152.png,hill_mustard,0.5972501
20190404110605_OBJ_37_229_72.png,birch,0.99450314
20190404110605_OBJ_39_899_49.png,birch,0.99770516
20190404110605_OBJ_6_959_725.png,birch,0.6640695
20190404110609_OBJ_11_258_518.png,hill_mustard,0.77769107
20190404110609_OBJ_17_236_453.png,birch,0.82199776
20190404110609_OBJ_33_871_256.png,birch,0.75496095
20190404110609_OBJ_34_734_226.png,hill_mustard,0.9498253
20190404110609_OBJ_40_169_73.png,birch,0.64068294
20190404110609_OBJ_42_810_63.png,birch,0.98751915
20190404110609_OBJ_45_331_665.png,birch,0.98801535
20190404110609_OBJ_5_684_817.png,hill_mustard,0.9985922
20190404110613_OBJ_12_582_493.png,hill_mustard,0.8658432
20190404110613_OBJ_17_849_427.png,hill_mustard,0.83608544
20190404110624_OBJ_20_162_452.png,hill_mustard,0.9985337
20190404110624_OBJ_29_966_107.png,birch,0.8109508
20190404110624_OBJ_30_1115_50.png,hill_mustard,0.919259
20190404110624_OBJ_4_943_779.png,hill_mustard,0.9860282
20190404110628_OBJ_16_109_466.png,hill_mustard,0.9691821
20190404110628_OBJ_26_945_267.png,birch,0.97839075
20190404110628_OBJ_30_762_84.png,hill_mustard,0.58223253
20190404110633_OBJ_19_752_529.png,birch,0.77476674
20190404110633_OBJ_34_48_176.png,hill_mustard,0.8991234
20190404110633_OBJ_37_644_81.png,hill_mustard,0.99999344
20190404110633_OBJ_38_699_75.png,linden,0.54108495
20190404110637_OBJ_12_644_537.png,birch,0.86316264
20190404110637_OBJ_16_916_492.png,birch,0.46910402
20190404110637_OBJ_18_742_466.png,birch,0.91724616
20190404110637_OBJ_27_994_192.png,birch,0.9928109
20190404110637_OBJ_31_1127_114.png,birch,0.93167543
20190404110641_OBJ_10_752_670.png,birch,0.99485767
20190404110641_OBJ_11_923_638.png,birch,0.96079636
20190404110641_OBJ_15_1036_537.png,birch,0.9739066
20190404110641_OBJ_24_1217_336.png,birch,0.9859138
20190404110641_OBJ_28_613_224.png,hill_mustard,0.9571664
20190404110641_OBJ_3_206_829.png,birch,0.9686571
20190404110641_OBJ_4_319_824.png,birch,0.93376017
20190404110645_OBJ_0_215_911.png,birch,0.640308
20190404110645_OBJ_21_499_419.png,birch,0.84062266
20190404110645_OBJ_26_970_357.png,hill_mustard,0.53505796
20190404110645_OBJ_34_587_160.png,birch,0.70392317
20190404110645_OBJ_35_928_156.png,hill_mustard,0.8626321
20190404110645_OBJ_41_761_577.png,hill_mustard,1.0
20190404110645_OBJ_5_265_828.png,birch,0.70354855
20190404110650_OBJ_13_1064_364.png,birch,0.9555883
20190404110650_OBJ_9_866_488.png,birch,0.91194916
20190404110653_OBJ_10_731_550.png,linden,0.70264167
20190404110653_OBJ_12_1071_551.png,hill_mustard,0.94412094
20190404110653_OBJ_1_657_780.png,birch,0.58692616
20190404110653_OBJ_4_167_744.png,birch,0.810576
20190404110653_OBJ_9_239_572.png,birch,0.90536636
20190404110658_OBJ_18_522_497.png,hill_mustard,0.5809353
20190404110658_OBJ_21_817_465.png,hill_mustard,0.77943754
20190404110658_OBJ_26_218_399.png,hill_mustard,0.9290029
20190404110658_OBJ_28_402_395.png,birch,0.95956355
20190404110658_OBJ_30_1036_357.png,birch,0.9995702
20190404110658_OBJ_5_55_813.png,birch,0.8890126
20190404110702_OBJ_21_272_523.png,birch,0.94843847
20190404110702_OBJ_22_136_487.png,birch,0.99893254
20190404110702_OBJ_9_158_677.png,birch,0.98355293
20190404110711_OBJ_10_566_558.png,birch,0.977466
20190404110711_OBJ_27_1171_240.png,hill_mustard,0.91916823
20190404110711_OBJ_38_1219_55.png,birch,0.54183483
20190404110711_OBJ_4_485_712.png,birch,0.96875095
20190404110717_OBJ_11_139_760.png,birch,0.770287
20190404110717_OBJ_12_215_733.png,birch,0.9058106
20190404110717_OBJ_13_517_673.png,birch,0.67241526
20190404110717_OBJ_17_1049_518.png,birch,0.9807912
20190404110717_OBJ_18_1094_490.png,birch,0.9997942
20190404110717_OBJ_19_1160_487.png,birch,0.43779036
20190404110717_OBJ_23_484_371.png,birch,0.9995435
20190404110717_OBJ_31_916_171.png,birch,0.99480975
20190404110717_OBJ_32_378_137.png,hill_mustard,1.0
20190404110717_OBJ_42_231_141.png,birch,0.95966
20190404110723_OBJ_11_148_723.png,birch,0.9919016
20190404110723_OBJ_1_163_891.png,buckwheat,0.7316218
20190404110723_OBJ_28_122_318.png,birch,0.63696396
20190404110723_OBJ_29_1230_310.png,birch,0.554706
20190404110723_OBJ_41_569_74.png,birch,0.9987779
20190404110723_OBJ_8_1211_769.png,birch,0.78176594
20190404110726_OBJ_12_850_524.png,birch,0.7783535
20190404110726_OBJ_15_158_482.png,birch,0.7475541
20190404110726_OBJ_19_153_277.png,birch,0.71856016
20190404110726_OBJ_20_751_203.png,hill_mustard,0.8283133
20190404110726_OBJ_8_562_605.png,birch,0.999845
20190404110731_OBJ_10_56_620.png,birch,0.6822625
20190404110731_OBJ_28_220_864.png,hill_mustard,0.99997926
20190404110731_OBJ_2_646_879.png,hill_mustard,0.77178574
20190404110731_OBJ_4_73_839.png,birch,0.8108451
20190404110731_OBJ_7_252_647.png,hill_mustard,0.6839582
20190404110735_OBJ_3_818_703.png,hill_mustard,0.99994326
20190404110735_OBJ_8_1121_663.png,birch,0.9590696
20190404110739_OBJ_19_1085_264.png,hill_mustard,0.97173375
20190404110739_OBJ_25_1006_603.png,hill_mustard,0.95104676
20190404110743_OBJ_11_229_637.png,hill_mustard,0.5692957
20190404110743_OBJ_14_911_584.png,hill_mustard,0.99999213
20190404110743_OBJ_17_1194_463.png,hill_mustard,0.9817224
20190404110743_OBJ_23_730_308.png,hill_mustard,0.53154325
20190404110743_OBJ_25_505_215.png,linden,0.5288356
20190404110743_OBJ_28_1078_115.png,hill_mustard,0.99866474
20190404110748_OBJ_2_734_648.png,birch,0.9852962
20190404110748_OBJ_9_696_206.png,linden,0.9847847
20190404110751_OBJ_17_874_79.png,birch,0.88237625
20190404110751_OBJ_6_1125_702.png,hill_mustard,0.5383517
20190404110755_OBJ_0_723_883.png,hill_mustard,0.91016555
20190404110755_OBJ_17_516_460.png,linden,0.97850764
20190404110755_OBJ_18_442_440.png,hill_mustard,0.64750123
20190404110758_OBJ_11_1107_579.png,hill_mustard,0.909089
20190404110758_OBJ_25_659_209.png,linden,0.47498792
20190404110758_OBJ_6_329_682.png,birch,0.98221326
20190404110758_OBJ_7_1115_679.png,hill_mustard,0.99986315
20190404110802_OBJ_12_421_145.png,birch,0.8344442
20190404110802_OBJ_9_723_287.png,hill_mustard,0.99764997
20190404110812_OBJ_14_952_56.png,birch,0.81924605
20190404110812_OBJ_6_649_555.png,hill_mustard,0.9982913
20190404110812_OBJ_7_435_435.png,hill_mustard,0.9367628
20190404110812_OBJ_8_970_422.png,birch,0.6068141
20190404110815_OBJ_4_1075_737.png,hill_mustard,0.99954623
20190404110824_OBJ_15_74_145.png,hill_mustard,0.992896
20190404110824_OBJ_9_909_657.png,hill_mustard,0.99775106
20190404110833_OBJ_10_87_56.png,hill_mustard,0.9761079
20190404110833_OBJ_8_410_168.png,hill_mustard,0.8507276
20190404110837_OBJ_0_805_844.png,hill_mustard,0.7495866
20190404110840_OBJ_2_683_358.png,hill_mustard,0.8839803
20190404110840_OBJ_3_559_338.png,linden,0.43373013
20190404110900_OBJ_13_575_374.png,hill_mustard,0.96119386
20190404110900_OBJ_14_1217_371.png,hill_mustard,0.9988084
20190404110900_OBJ_1_233_794.png,birch,0.9903374
20190404110900_OBJ_3_832_730.png,hill_mustard,0.9919402
20190404110904_OBJ_11_766_335.png,linden,0.42992866
20190404110904_OBJ_13_1116_217.png,hill_mustard,0.9944885
20190404110904_OBJ_1_526_763.png,hill_mustard,0.9981553
20190404110904_OBJ_4_587_615.png,hill_mustard,1.0
20190404110910_OBJ_1_852_861.png,hill_mustard,0.5505726
20190404110910_OBJ_3_215_649.png,hill_mustard,0.91411823
20190404110914_OBJ_19_1170_400.png,hill_mustard,1.0
20190404110914_OBJ_21_361_364.png,birch,0.74478215
20190404110914_OBJ_23_1089_286.png,hill_mustard,1.0
20190404110914_OBJ_5_1007_648.png,birch,0.8688236
20190404110914_OBJ_6_1032_603.png,hill_mustard,0.95956177
20190404110937_OBJ_0_285_872.png,birch,0.8223603
20190404110937_OBJ_6_500_527.png,birch,0.6781519
20190404110941_OBJ_0_420_831.png,hill_mustard,0.95710367
20190404110941_OBJ_5_846_482.png,linden,0.8736758
20190404110941_OBJ_9_809_221.png,birch,0.6435993
20190404110945_OBJ_10_891_186.png,birch,0.99663526
20190404110945_OBJ_11_86_383.png,birch,0.9170638
20190404110945_OBJ_7_288_450.png,hill_mustard,0.9925277
20190404110945_OBJ_9_998_358.png,hill_mustard,0.9571904
20190404110954_OBJ_13_355_380.png,birch,0.5983889
20190404110954_OBJ_17_255_270.png,hill_mustard,0.99952495
20190404110954_OBJ_8_704_580.png,linden,0.51975083
20190404110958_OBJ_10_42_389.png,birch,0.95048565
20190404110958_OBJ_1_139_713.png,buckwheat,0.9700504
20190404110958_OBJ_5_329_543.png,birch,0.71678525
20190404110958_OBJ_9_277_466.png,hill_mustard,0.6914438
20190404111002_OBJ_14_487_327.png,hill_mustard,0.9988859
20190404111006_OBJ_10_1190_444.png,hill_mustard,0.7647422
20190404111006_OBJ_3_611_638.png,buckwheat,0.589822
20190404111006_OBJ_5_675_562.png,hill_mustard,0.7810829
20190404111006_OBJ_9_657_475.png,hill_mustard,1.0
20190404111014_OBJ_1_1208_812.png,hill_mustard,0.77863336
20190404111014_OBJ_2_312_658.png,hill_mustard,0.9317462
20190404111014_OBJ_3_983_635.png,hill_mustard,0.99462944
20190404111019_OBJ_12_732_474.png,hill_mustard,0.97044384
20190404111019_OBJ_13_593_464.png,hill_mustard,0.9999757
20190404111019_OBJ_15_1050_331.png,hill_mustard,0.5222349
20190404111019_OBJ_17_298_151.png,hill_mustard,1.0
20190404111019_OBJ_2_436_738.png,hill_mustard,0.97264886
20190404111019_OBJ_4_1217_653.png,hill_mustard,0.7600639
20190404111028_OBJ_0_998_474.png,hill_mustard,1.0
20190404111028_OBJ_3_592_189.png,hill_mustard,0.9917721
20190404111034_OBJ_0_79_901.png,hill_mustard,0.9998276
20190404111034_OBJ_5_487_404.png,hill_mustard,0.9981762
20190404111048_OBJ_10_287_98.png,hill_mustard,0.9990495
20190404111048_OBJ_1_496_794.png,hill_mustard,1.0
20190404111048_OBJ_5_441_488.png,hill_mustard,0.9997625
20190404111053_OBJ_1_111_622.png,hill_mustard,1.0
20190404111053_OBJ_5_212_290.png,hill_mustard,1.0
20190404111058_OBJ_11_78_92.png,hill_mustard,0.99962366
20190404111058_OBJ_5_130_544.png,hill_mustard,0.99991906
20190404111058_OBJ_8_408_365.png,birch,0.9859364
20190404111105_OBJ_0_812_777.png,hill_mustard,1.0
20190404111105_OBJ_14_899_198.png,birch,0.99620986
20190404111105_OBJ_6_835_478.png,hill_mustard,0.9430427
20190404111105_OBJ_9_712_444.png,hill_mustard,0.9050419
20190404111109_OBJ_11_1223_557.png,hill_mustard,0.99952185
20190404111109_OBJ_1_1055_866.png,hill_mustard,0.9943879
20190404111109_OBJ_21_942_247.png,birch,0.5842899
20190404111109_OBJ_24_84_214.png,hill_mustard,0.9607796
20190404111109_OBJ_3_1218_800.png,hill_mustard,0.9997321
20190404111109_OBJ_5_243_781.png,hill_mustard,0.9990312
20190404111112_OBJ_0_334_804.png,hill_mustard,0.87604934
20190404111112_OBJ_13_417_410.png,birch,0.94811624
20190404111112_OBJ_3_276_584.png,hill_mustard,0.72467995
20190404111124_OBJ_13_552_384.png,birch,0.86739004
20190404111124_OBJ_14_1048_300.png,hill_mustard,0.78661996
20190404111124_OBJ_18_962_197.png,hill_mustard,0.516092
20190404111124_OBJ_23_743_101.png,hill_mustard,0.76354307
20190404111124_OBJ_4_314_720.png,birch,0.99947506
20190404111129_OBJ_0_860_878.png,hill_mustard,1.0
20190404111129_OBJ_13_96_427.png,hill_mustard,0.5679223
20190404111137_OBJ_4_1025_327.png,hill_mustard,0.9144735
20190404111137_OBJ_6_1149_238.png,hill_mustard,0.51883274
20190404111148_OBJ_0_294_532.png,birch,0.6140953
20190404111148_OBJ_3_359_118.png,birch,0.9547075
20190404111148_OBJ_4_818_78.png,linden,0.69557935
20190404111159_OBJ_10_786_151.png,hill_mustard,0.96991843
20190404111159_OBJ_2_915_521.png,hill_mustard,0.92082024
20190404111159_OBJ_6_953_343.png,birch,0.5569589
20190404111204_OBJ_16_189_392.png,hill_mustard,0.887799
20190404111207_OBJ_10_1021_563.png,birch,0.8877248
20190404111207_OBJ_14_794_370.png,birch,0.52922666
20190404111207_OBJ_19_1075_215.png,hill_mustard,0.86868787
20190404111207_OBJ_2_1037_844.png,hill_mustard,0.9973834
20190404111207_OBJ_3_852_791.png,birch,0.4563836
20190404111207_OBJ_5_583_739.png,birch,0.9978727
20190404111207_OBJ_6_1191_721.png,hill_mustard,0.99787104
20190404111207_OBJ_7_827_705.png,birch,0.76713365
20190404111211_OBJ_5_895_461.png,hill_mustard,0.9990115
20190404111211_OBJ_7_397_402.png,hill_mustard,0.9998622
20190404111211_OBJ_8_924_130.png,hill_mustard,0.9170369
20190404111211_OBJ_9_612_124.png,hill_mustard,0.76033294
20190404111216_OBJ_2_245_878.png,birch,0.99345183
20190404111216_OBJ_4_163_566.png,hill_mustard,0.7195261
20190404111229_OBJ_3_1020_649.png,birch,0.5078221
20190404111233_OBJ_0_514_899.png,hill_mustard,0.9108785
20190404111233_OBJ_6_1142_306.png,hill_mustard,0.9623041
20190404111238_OBJ_14_675_302.png,birch,0.79672426
20190404111238_OBJ_1_320_789.png,hill_mustard,0.99949896
20190404111254_OBJ_2_1162_817.png,birch,0.9963111
20190404111258_OBJ_0_1011_913.png,hill_mustard,0.99902666
20190404111258_OBJ_1_202_904.png,birch,0.9990702
20190404111302_OBJ_3_567_358.png,birch,0.632382
20190404111307_OBJ_6_833_64.png,hill_mustard,0.7641946
20190404111312_OBJ_14_1100_409.png,hill_mustard,0.9999721
20190404111312_OBJ_21_523_339.png,birch,0.831411
20190404111312_OBJ_7_113_600.png,hill_mustard,0.9997831
20190404111316_OBJ_7_252_350.png,birch,0.9972996
20190404111320_OBJ_15_730_292.png,hill_mustard,0.82816017
20190404111320_OBJ_17_1069_110.png,hill_mustard,0.98544806
20190404111320_OBJ_18_86_102.png,birch,0.8514973
20190404111323_OBJ_12_127_471.png,birch,0.68912375
20190404111323_OBJ_2_524_732.png,birch,0.7454413
20190404111323_OBJ_9_912_598.png,hill_mustard,0.79778373
20190404111326_OBJ_17_638_286.png,hill_mustard,0.9813794
20190404111332_OBJ_2_510_632.png,hill_mustard,0.99959356
20190404111332_OBJ_6_858_397.png,birch,0.9987357
20190404111336_OBJ_13_1178_433.png,hill_mustard,0.9816549
20190404111336_OBJ_31_370_86.png,birch,0.90180033
20190404111336_OBJ_3_1195_735.png,hill_mustard,0.7868903
20190404111336_OBJ_5_393_717.png,hill_mustard,0.5220091
20190404111342_OBJ_4_627_524.png,birch,0.4508744
20190404111342_OBJ_5_435_489.png,birch,0.8429778
20190404111346_OBJ_16_1173_371.png,birch,0.9996282
20190404111346_OBJ_29_662_176.png,hill_mustard,0.9793291
20190404111346_OBJ_6_338_727.png,birch,0.5832552
20190404111356_OBJ_10_535_501.png,hill_mustard,0.97820455
20190404111356_OBJ_16_636_286.png,birch,0.8844054
20190404111356_OBJ_17_751_212.png,birch,0.95627034
20190404111356_OBJ_4_817_787.png,hill_mustard,0.99712175
20190404111359_OBJ_11_768_602.png,birch,0.9926145
20190404111359_OBJ_14_478_524.png,hill_mustard,0.9866012
20190404111359_OBJ_15_1190_519.png,hill_mustard,0.70932144
20190404111359_OBJ_27_374_223.png,hill_mustard,0.99977595
20190404111359_OBJ_28_479_216.png,hill_mustard,0.99999964
20190404111359_OBJ_6_362_655.png,birch,0.9648913
20190404111403_OBJ_22_570_282.png,birch,0.70104593
20190404111403_OBJ_4_1224_679.png,hill_mustard,0.9216289
20190404111403_OBJ_5_320_679.png,hill_mustard,0.60996735
20190404111403_OBJ_8_70_602.png,birch,0.99975735
20190404111403_OBJ_9_354_575.png,birch,0.9554594
20190404111408_OBJ_0_900_916.png,birch,0.6676802
20190404111408_OBJ_15_502_459.png,birch,0.9728406
20190404111408_OBJ_37_950_42.png,birch,0.861985
20190404111408_OBJ_3_1026_815.png,birch,0.7949678
20190404111408_OBJ_5_1070_762.png,birch,0.9699929
20190404111413_OBJ_12_887_679.png,birch,0.81068355
20190404111413_OBJ_1_356_897.png,birch,0.9578801
20190404111413_OBJ_34_608_360.png,birch,0.9698636
20190404111413_OBJ_41_1122_192.png,birch,0.99774086
20190404111413_OBJ_44_455_145.png,birch,0.8855703
20190404111413_OBJ_6_425_809.png,birch,0.65522665
20190404111413_OBJ_9_105_698.png,birch,0.98801374
20190404111417_OBJ_23_1101_518.png,hill_mustard,0.9889999
20190404111417_OBJ_36_334_271.png,hill_mustard,0.5607475
20190404111417_OBJ_39_995_257.png,birch,0.8788992
20190404111417_OBJ_43_326_158.png,birch,0.53483105
20190404111421_OBJ_0_830_879.png,hill_mustard,0.9998958
20190404111421_OBJ_13_1105_618.png,hill_mustard,0.98844904
20190404111421_OBJ_14_699_615.png,birch,0.5189279
20190404111421_OBJ_19_900_495.png,hill_mustard,0.9999769
20190404111421_OBJ_27_545_376.png,birch,0.89105564
20190404111421_OBJ_35_781_211.png,birch,0.69197345
20190404111421_OBJ_43_502_83.png,birch,0.9239475
20190404111425_OBJ_11_131_510.png,birch,0.9992536
20190404111425_OBJ_12_52_517.png,birch,0.9516071
20190404111425_OBJ_17_685_251.png,hill_mustard,0.98947644
20190404111425_OBJ_20_1080_115.png,hill_mustard,0.99685633
20190404111425_OBJ_6_316_701.png,hill_mustard,0.96062964
20190404111425_OBJ_8_339_647.png,hill_mustard,0.99982965
20190404111425_OBJ_9_98_612.png,birch,0.9738548
20190404111431_OBJ_1_182_823.png,birch,0.9989015
20190404111431_OBJ_20_1062_453.png,hill_mustard,0.7463581
20190404111431_OBJ_28_527_368.png,hill_mustard,0.99856406
20190404111431_OBJ_35_1235_145.png,hill_mustard,0.89692926
20190404111431_OBJ_5_955_650.png,hill_mustard,0.6573765
20190404111435_OBJ_12_1088_540.png,hill_mustard,0.9954692
20190404111435_OBJ_13_472_527.png,hill_mustard,0.6010828
20190404111435_OBJ_16_929_389.png,hill_mustard,0.74537253
20190404111435_OBJ_17_687_369.png,hill_mustard,0.8910148
20190404111435_OBJ_20_115_354.png,birch,0.7195567
20190404111435_OBJ_21_202_337.png,birch,0.92717403
20190404111435_OBJ_2_492_788.png,hill_mustard,0.98410946
20190404111435_OBJ_5_337_723.png,birch,0.8945977
20190404111440_OBJ_10_310_485.png,hill_mustard,0.9991973
20190404111440_OBJ_12_651_458.png,hill_mustard,0.57231826
20190404111440_OBJ_13_345_448.png,birch,0.6804064
20190404111440_OBJ_21_279_162.png,birch,0.96679926
20190404111440_OBJ_25_1105_127.png,hill_mustard,0.99765116
20190404111451_OBJ_14_409_669.png,hill_mustard,0.9897546
20190404111451_OBJ_15_195_658.png,birch,0.9205998
20190404111451_OBJ_22_398_550.png,hill_mustard,0.99999225
20190404111451_OBJ_29_439_430.png,birch,0.95667994
20190404111451_OBJ_39_884_60.png,hill_mustard,0.97833246
20190404111451_OBJ_40_569_52.png,hill_mustard,0.92077357
20190404111451_OBJ_42_887_112.png,birch,0.9985342
20190404111451_OBJ_4_181_731.png,birch,0.64209837
20190404111459_OBJ_12_210_569.png,hill_mustard,0.8666348
20190404111459_OBJ_14_711_533.png,hill_mustard,0.9919326
20190404111459_OBJ_24_398_264.png,linden,0.54422474
20190404111459_OBJ_9_770_601.png,birch,0.53904456
20190404111503_OBJ_17_844_511.png,hill_mustard,0.9174132
20190404111503_OBJ_25_167_444.png,hill_mustard,0.7489517
20190404111503_OBJ_32_681_162.png,birch,0.9780009
20190404111503_OBJ_40_670_897.png,hill_mustard,0.9668472
20190404111503_OBJ_4_1099_839.png,birch,0.6889042
20190404111503_OBJ_8_220_723.png,birch,0.8182233
20190404111510_OBJ_13_1222_566.png,hill_mustard,0.54533947
20190404111510_OBJ_14_91_534.png,hill_mustard,0.60308856
20190404111510_OBJ_19_612_461.png,hill_mustard,0.9428608
20190404111510_OBJ_1_616_830.png,hill_mustard,0.97910196
20190404111510_OBJ_38_598_43.png,birch,0.9846918
20190404111510_OBJ_5_644_785.png,hill_mustard,0.98145205
20190404111510_OBJ_6_600_773.png,hill_mustard,0.9999374
20190404111510_OBJ_9_299_717.png,hill_mustard,0.94635725
20190404111514_OBJ_1_1084_884.png,hill_mustard,0.9276894
20190404111514_OBJ_26_1147_195.png,hill_mustard,0.99151176
20190404111514_OBJ_30_688_147.png,birch,0.99746025
20190404111514_OBJ_8_125_716.png,birch,0.75696903
20190404111519_OBJ_12_89_492.png,birch,0.99986243
20190404111519_OBJ_1_271_813.png,birch,0.5579504
20190404111519_OBJ_20_1052_367.png,hill_mustard,0.98518836
20190404111519_OBJ_22_755_362.png,hill_mustard,0.99930346
20190404111519_OBJ_30_1079_314.png,birch,0.99622005
20190404111519_OBJ_39_923_170.png,birch,0.94615465
20190404111519_OBJ_47_607_43.png,hill_mustard,0.9998029
20190404111527_OBJ_0_577_909.png,birch,0.6292948
20190404111527_OBJ_11_78_571.png,birch,0.9684106
20190404111527_OBJ_13_155_485.png,birch,0.99413836
20190404111527_OBJ_14_1230_466.png,birch,0.9812402
20190404111527_OBJ_22_116_316.png,birch,0.577672
20190404111527_OBJ_29_229_135.png,hill_mustard,0.98959166
20190404111527_OBJ_6_95_631.png,birch,0.99982905
20190404111532_OBJ_11_337_708.png,birch,0.7162246
20190404111532_OBJ_14_1141_620.png,buckwheat,0.71921545
20190404111532_OBJ_1_502_882.png,birch,0.7751713
20190404111532_OBJ_21_600_451.png,hill_mustard,0.9984786
20190404111532_OBJ_35_977_86.png,hill_mustard,0.97888833
20190404111536_OBJ_0_105_874.png,birch,0.99995136
20190404111536_OBJ_14_731_484.png,hill_mustard,0.83093536
20190404111536_OBJ_21_1008_265.png,birch,0.91078544
20190404111536_OBJ_24_1046_222.png,birch,0.5561088
20190404111542_OBJ_7_1110_574.png,hill_mustard,0.99557847
20190404111546_OBJ_16_204_460.png,birch,0.51351225
20190404111546_OBJ_21_218_323.png,hill_mustard,0.9658027
20190404111546_OBJ_26_696_246.png,hill_mustard,0.49507698
20190404111546_OBJ_27_296_250.png,hill_mustard,0.99797386
20190404111546_OBJ_2_420_842.png,birch,0.9958902
20190404111546_OBJ_9_279_653.png,hill_mustard,0.9970266
20190404111551_OBJ_21_190_160.png,hill_mustard,0.9836443
20190404111551_OBJ_22_589_154.png,hill_mustard,0.7064952
20190404111551_OBJ_23_641_136.png,hill_mustard,0.98201156
20190404111551_OBJ_6_835_540.png,hill_mustard,0.9767659
20190404111551_OBJ_8_510_491.png,birch,0.5080859
20190404111551_OBJ_9_444_458.png,birch,0.97026867
20190404111558_OBJ_16_1138_322.png,hill_mustard,0.98214114
20190404111558_OBJ_17_572_285.png,hill_mustard,0.9878368
20190404111558_OBJ_1_544_894.png,hill_mustard,0.8624462
20190404111604_OBJ_14_498_387.png,hill_mustard,0.70608926
20190404111604_OBJ_2_667_746.png,hill_mustard,0.5366293
20190404111604_OBJ_3_1108_659.png,hill_mustard,0.851098
20190404111608_OBJ_13_1024_160.png,hill_mustard,0.99620456
20190404111608_OBJ_2_329_751.png,hill_mustard,0.6377817
20190404111612_OBJ_2_761_881.png,birch,0.99115014
20190404111612_OBJ_7_1185_536.png,hill_mustard,0.8590956
20190404111616_OBJ_0_318_734.png,birch,0.97496116
20190404111616_OBJ_13_396_178.png,birch,0.9883675
20190404111616_OBJ_16_706_93.png,birch,0.9190877
20190404111616_OBJ_1_1127_636.png,birch,0.58576494
20190404111621_OBJ_10_294_489.png,birch,0.7913028
20190404111621_OBJ_20_753_314.png,birch,0.9342164
20190404111621_OBJ_7_97_650.png,hill_mustard,0.9587076
20190404111625_OBJ_13_429_448.png,birch,0.972483
20190404111625_OBJ_15_303_425.png,birch,0.9531336
20190404111625_OBJ_25_1219_177.png,hill_mustard,0.9775441
20190404111625_OBJ_30_148_62.png,birch,0.95680445
20190404111625_OBJ_4_754_714.png,birch,0.56571823
20190404111625_OBJ_5_1103_641.png,birch,0.9625321
20190404111631_OBJ_20_904_468.png,hill_mustard,0.97988826
20190404111631_OBJ_25_789_329.png,hill_mustard,0.92211163
20190404111631_OBJ_35_1226_50.png,birch,0.9980703
20190404111631_OBJ_4_399_844.png,hill_mustard,0.68822455
20190404111636_OBJ_11_618_742.png,birch,0.82573944
20190404111636_OBJ_20_202_601.png,birch,0.99532324
20190404111636_OBJ_45_797_246.png,birch,0.9994085
20190404111636_OBJ_46_383_238.png,birch,0.97774637
20190404111636_OBJ_4_116_826.png,birch,0.9993631
20190404111636_OBJ_7_1172_795.png,hill_mustard,0.9808739
20190404111640_OBJ_14_1156_601.png,birch,0.9235966
20190404111640_OBJ_15_372_555.png,birch,0.8212537
20190404111640_OBJ_19_768_474.png,birch,0.99931943
20190404111640_OBJ_45_242_61.png,birch,0.99245113
20190404111640_OBJ_46_854_46.png,birch,0.37536657
20190404111640_OBJ_9_880_663.png,birch,0.99237835
20190404111647_OBJ_13_421_733.png,birch,0.5597122
20190404111647_OBJ_15_280_677.png,birch,0.83306867
20190404111647_OBJ_41_915_232.png,birch,0.9996964
20190404111647_OBJ_4_495_852.png,birch,0.98766035
20190404111647_OBJ_5_616_858.png,birch,0.7411764
